environment,seed,baseline,calibration,planner,t,state,previous_action,action,next_state,calibration_output,true_theta,predicted_reward,realized_reward,task_reward,energy_cost,switching_cost,failure_cost,net_reward,cumulative_task_reward,cumulative_energy_cost,cumulative_switching_cost,cumulative_failure_cost,cumulative_net_reward,planner_queries_step,planner_queries_total,cold_start_transitions,time,theta_mean,theta_var,ess,num_particles,weights_sum,expert_masses,expert_start_times,expert_mass_sum,anchor_start_time,restart_event,recent_change_probability,num_experts,inner_weight_sums,oracle_kind
Toy1,8,ps_bbrpc,BOCPD-BRPC,PS,11,0.8219741989301741,-0.11792042759021715,-0.1223404337528019,0.8566617190188812,0.8566617190188812,1.05,nan,-0.005932551689076916,-0.005180285311640273,0.0007483590865411855,3.907290895457443e-06,0.0,-0.005932551689076916,-2.7673077822602403,0.020956184516720044,0.1026700025781357,0.0,-2.8909339693550953,256,3072,4,,,,,,,"[0.5811531777804196, 0.23921569791388528, 0.17963112430569506]","[8, 10, 11]",1.0,8.0,1.0,0.17963112430569506,3.0,"[1.0, 1.0, 1.0]",
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,0,0.0,0.0,0.5005275421395903,0.5506580274947309,0.5506580274947309,0.85,-0.12117496264326269,-0.06263195511007483,-0.0,0.012526391022014966,0.05010556408805986,0.0,-0.06263195511007483,0.0,0.012526391022014966,0.05010556408805986,0.0,-0.06263195511007483,256,256,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,1,0.5506580274947309,0.5005275421395903,0.19986643718350297,0.776970571117597,0.776970571117597,0.8681818181818182,-0.020122801844844145,-0.3233010128866923,-0.30322426324438784,0.001997329635621357,0.018079420006683073,0.0,-0.3233010128866923,-0.30322426324438784,0.014523720657636323,0.06818498409474294,0.0,-0.38593296799676713,256,512,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,2,0.776970571117597,0.19986643718350297,-0.0021025332628524587,0.7665546298425306,0.7665546298425306,0.8863636363636364,-0.008253196063645895,-0.6118417824197432,-0.603683268382805,2.2103230607005033e-07,0.008158293004632158,0.0,-0.6118417824197432,-0.9069075316271928,0.014523941689942393,0.07634327709937509,0.0,-0.9977747504165103,256,768,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,3,0.7665546298425306,-0.0021025332628524587,-0.002809678301073315,0.7257337260309916,0.7257337260309916,0.9045454545454545,-0.00018139734523125843,-0.587606495258448,-0.5876060005330191,3.947146077761115e-07,1.0001082101607528e-07,0.0,-0.587606495258448,-1.4945135321602119,0.01452433640455017,0.0763433771101961,0.0,-1.5853812456749583,256,1024,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,4,0.7257337260309916,-0.002809678301073315,-0.034992835364232304,0.6854650795563391,0.6854650795563391,0.9227272727272727,-0.0021777737835846117,-0.5269578171448782,-0.5266894410988264,6.122492634141335e-05,0.00020715111971039208,0.0,-0.5269578171448782,-2.0212029732590384,0.014585561330891584,0.0765505282299065,0.0,-2.1123390628198364,256,1280,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,5,0.6854650795563391,-0.034992835364232304,0.020010007356675748,0.7203248534556216,0.7203248534556216,0.9409090909090909,-0.0008413294533017575,-0.47048745785237517,-0.46986237529117825,2.002001972071088e-05,0.0006050625414761896,0.0,-0.47048745785237517,-2.4910653485502166,0.014605581350612294,0.07715559077138269,0.0,-2.5828265206722114,256,1536,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,6,0.7203248534556216,0.020010007356675748,-0.04657373893556628,0.7163463603238367,0.7163463603238367,0.9590909090909091,-0.0021699458858008137,-0.0018757490344141795,-0.0008806143224303343,0.00010845565792191414,0.000886679054061931,0.0,-0.0018757490344141795,-2.491945962872647,0.014714037008534207,0.07804226982544463,0.0,-2.5847022697066255,256,1792,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,7,0.7163463603238367,-0.04657373893556628,-0.03822055093557814,0.7182907202577258,0.7182907202577258,0.9772727272727273,-0.000369950001513396,-0.0012195631390966185,-0.001132567463453033,7.304052569095616e-05,1.3955149952629169e-05,0.0,-0.0012195631390966185,-2.4930785303361,0.014787077534225163,0.07805622497539726,0.0,-2.585921832845722,256,2048,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,8,0.7182907202577258,-0.03822055093557814,-0.043562947314975564,0.7748290667425864,0.7748290667425864,0.9954545454545455,-0.00015176761840011657,-0.0011060731805270889,-0.0010054784217738023,9.488651893836683e-05,5.708239814919738e-06,0.0,-0.0011060731805270889,-2.494084008757874,0.01488196405316353,0.07806193321521218,0.0,-2.587027906026249,256,2304,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,9,0.7748290667425864,-0.043562947314975564,-0.08704366395357192,0.7487777854140353,0.7487777854140353,1.0136363636363637,-0.001207329725804396,-0.001373427070912112,-0.0006164825553078123,0.00037882997172311784,0.00037811454388118204,0.0,-0.001373427070912112,-2.4947004913131816,0.015260794024886648,0.07844004775909337,0.0,-2.588401333097161,256,2560,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,10,0.7487777854140353,-0.08704366395357192,-0.10165178181610326,0.749375212073669,0.749375212073669,1.0318181818181817,-0.000608093115440685,-0.0005608274673106995,-1.493808494144913e-06,0.0005166542373194332,4.2679421497121456e-05,0.0,-0.0005608274673106995,-2.494701985121676,0.01577744826220608,0.07848272718059049,0.0,-2.588962160564472,256,2816,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_current,true_current_dynamics,CEM-MPC oracle,11,0.749375212073669,-0.10165178181610326,-0.1186808396771859,0.7822708121847255,0.7822708121847255,1.05,-0.0008595858174106599,-0.0007626452076042044,-3.9035995288902534e-07,0.0007042570853240952,5.799776232722007e-05,0.0,-0.0007626452076042044,-2.4947023754816287,0.016481705347530174,0.07854072494291771,0.0,-2.589724805772076,256,3072,4,,,,,,,,,,,,,,,oracle_current
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,0,0.0,0.0,-0.0041898666709980215,0.03842425742145204,0.03842425742145204,0.85,-0.56880753812258,-4.38874568018501e-06,-0.0,8.777491360370021e-07,3.5109965441480085e-06,0.0,-4.38874568018501e-06,0.0,8.777491360370021e-07,3.5109965441480085e-06,0.0,-4.38874568018501e-06,256,256,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,1,0.03842425742145204,-0.0041898666709980215,-0.007696532063721289,0.06555348814690742,0.06555348814690742,0.8681818181818182,-0.5158213442545654,-0.0014818447291157113,-0.0014764235583900123,2.9618302903944943e-06,2.4593404353046063e-06,0.0,-0.0014818447291157113,-0.0014764235583900123,3.8395794264314965e-06,5.970336979452614e-06,0.0,-0.0014862334747958964,256,512,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,2,0.06555348814690742,-0.007696532063721289,-0.025913560785026556,0.04942355518891784,0.04942355518891784,0.8863636363636364,-0.5005155645561544,-0.004397207466941268,-0.004297259808226732,3.357563162796331e-05,6.637202708657221e-05,0.0,-0.004397207466941268,-0.005773683366616745,3.7415211054394806e-05,7.234236406602482e-05,0.0,-0.005883440941737164,256,768,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,3,0.04942355518891784,-0.025913560785026556,-0.02988911789499457,-0.01504423076062647,-0.01504423076062647,0.9045454545454545,-0.5290537792314755,-0.0024905167868059753,-0.0024426878075120076,4.466796842704424e-05,3.1610108669234473e-06,0.0,-0.0024905167868059753,-0.008216371174128753,8.208317948143905e-05,7.550337493294827e-05,0.0,-0.00837395772854314,256,1024,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,4,-0.01504423076062647,-0.02988911789499457,-0.012054909653255938,-0.04918560663107786,-0.04918560663107786,0.9227272727272727,-0.6058954627858929,-0.0002972067182383275,-0.0002263288791789797,7.26604233740816e-06,6.361179672193964e-05,0.0,-0.0002972067182383275,-0.008442700053307732,8.934922181884721e-05,0.0001391151716548879,0.0,-0.008671164446781468,256,1280,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,5,-0.04918560663107786,-0.012054909653255938,0.167554556360274,0.09930338658320663,0.09930338658320663,0.9409090909090909,-0.41200420577613234,-0.010274862423854617,-0.0024192238996671306,0.0014037264678544118,0.006451912056333074,0.0,-0.010274862423854617,-0.010861923952974863,0.001493075689673259,0.006591027227987962,0.0,-0.018946026870636085,256,1536,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,6,0.09930338658320663,0.167554556360274,0.4678681531080773,0.585980905738742,0.585980905738742,0.9590909090909091,-0.05608933175717508,-0.45238876442504256,-0.4234060827120839,0.010945030434638162,0.01803765127832044,0.0,-0.45238876442504256,-0.43426800666505877,0.012438106124311421,0.024628678506308403,0.0,-0.4713347912956786,256,1792,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,7,0.585980905738742,0.4678681531080773,0.10977264346643215,0.7339012738802881,0.7339012738802881,0.9772727272727273,-0.02625044624445406,-0.053151243750065795,-0.026902263282283453,0.0006025016626804214,0.02564647880510192,0.0,-0.053151243750065795,-0.4611702699473422,0.013040607786991842,0.05027515731141032,0.0,-0.5244860350457444,256,2048,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,8,0.7339012738802881,0.10977264346643215,-0.02804393079583988,0.8064130168418576,0.8064130168418576,0.9954545454545455,-0.0044348506073946066,-0.0040971737136792545,-0.00025916898267749287,3.932310272409282e-05,0.0037986816282776685,0.0,-0.0040971737136792545,-0.4614294389300197,0.013079930889715935,0.05407383893968799,0.0,-0.5285832087594237,256,2304,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,9,0.8064130168418576,-0.02804393079583988,-0.13191100266294298,0.736418169161812,0.736418169161812,1.0136363636363637,-0.0031062461809893568,-0.006210127824026052,-0.003182428469199712,0.0008700256311771475,0.0021576737236491924,0.0,-0.006210127824026052,-0.4646118673992194,0.013949956520893082,0.05623151266333719,0.0,-0.5347933365834497,256,2560,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,10,0.736418169161812,-0.13191100266294298,-0.07683768143235425,0.761202234214341,0.761202234214341,1.0318181818181817,-0.000925282122022185,-0.001086281735585675,-0.00018446612891715402,0.0002952014643949979,0.0006066141422735229,0.0,-0.001086281735585675,-0.46479633352813654,0.01424515798528808,0.05683812680561071,0.0,-0.5358796183190354,256,2816,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,8,oracle_future,future_regime_path_appendix_ceiling,CEM-MPC oracle,11,0.761202234214341,-0.07683768143235425,-0.0873124190604079,0.8265869426188583,0.8265869426188583,1.05,-0.0015899528338537087,-0.0005286070031772779,-0.00012549005139295138,0.00038117292610901406,2.1944025675312596e-05,0.0,-0.0005286070031772779,-0.4649218235795295,0.014626330911397093,0.056860070831286025,0.0,-0.5364082253222127,256,3072,4,,,,,,,,,,,,,,,oracle_future_appendix_ceiling
Toy1,9,ce_brpc,BRPC,CE,0,0.0,0.0,0.524751906008319,0.5280861383970784,0.5280861383970784,0.85,nan,-0.06884114071484092,-0.0,0.013768228142968185,0.05507291257187274,0.0,-0.06884114071484092,0.0,0.013768228142968185,0.05507291257187274,0.0,-0.06884114071484092,256,256,4,2.0,0.9140766234024269,0.024656293324135135,28.30027782209493,32.0,1.0,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,1,0.5280861383970784,0.524751906008319,0.2589189591882376,0.8008362392695701,0.8008362392695701,0.8681818181818182,nan,-0.2963603520615039,-0.27887496956713825,0.0033519513713560125,0.014133431123009646,0.0,-0.2963603520615039,-0.27887496956713825,0.017120179514324197,0.06920634369488238,0.0,-0.36520149277634484,256,512,4,3.0,0.9325940943038544,0.02238190100823904,26.41635691589307,32.0,0.9999999999999999,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,2,0.8008362392695701,0.2589189591882376,0.02574413838133692,0.8877214846348636,0.8877214846348636,0.8863636363636364,nan,-0.6522459195721441,-0.6413386821274282,3.313803304987124e-05,0.010874099411666047,0.0,-0.6522459195721441,-0.9202136516945665,0.017153317547374067,0.08008044310654842,0.0,-1.017447412348489,256,768,4,4.0,0.9652794178328596,0.01801901006924603,21.850982450799897,32.0,0.9999999999999998,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,3,0.8877214846348636,0.02574413838133692,-0.11948788738061848,0.7879775004922033,0.7879775004922033,0.9045454545454545,nan,-0.7929817703052447,-0.7880494342823263,0.0007138677615341684,0.004218468261384256,0.0,-0.7929817703052447,-1.7082630859768928,0.017867185308908237,0.08429891136793267,0.0,-1.8104291826537335,256,1024,4,5.0,0.9794642486798456,0.012731476678256807,18.631688028507284,32.0,1.0,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,4,0.7879775004922033,-0.11948788738061848,-0.06526601794188348,0.739016924573897,0.739016924573897,0.9227272727272727,nan,-0.621709526161926,-0.6209085412819402,0.00021298265489951286,0.000588002225086245,0.0,-0.621709526161926,-2.329171627258833,0.01808016796380775,0.08488691359301892,0.0,-2.4321387088156596,256,1280,4,6.0,0.9774261102371751,0.009789112160365675,16.91118522533834,32.0,1.0,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,5,0.739016924573897,-0.06526601794188348,-0.02955609404069199,0.7017872750207865,0.7017872750207865,0.9409090909090909,nan,-0.546444732674414,-0.546146014806661,4.367813474711143e-05,0.00025503973300577753,0.0,-0.546444732674414,-2.875317642065494,0.01812384609855486,0.0851419533260247,0.0,-2.9785834414900734,256,1536,4,7.0,0.9681020222179533,0.006504590429738064,32.0,32.0,1.0,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,6,0.7017872750207865,-0.02955609404069199,0.008216430142129303,0.7174893498398924,0.7174893498398924,0.9590909090909091,nan,-0.0026131950527636632,-0.0023244668499212747,3.375486214024548e-06,0.0002853527166283639,0.0,-0.0026131950527636632,-2.877642108915415,0.018127221584768885,0.08542730604265307,0.0,-2.981196636542837,256,1792,4,8.0,0.9703982346010045,0.005308282581322713,31.874582249603,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,7,0.7174893498398924,0.008216430142129303,0.032456366940372225,0.8115635201077458,0.8115635201077458,0.9772727272727273,nan,-0.0012271280687778689,-0.0010569423738329023,5.267078774840436e-05,0.00011751490719656224,0.0,-0.0012271280687778689,-2.878699051289248,0.01817989237251729,0.08554482094984964,0.0,-2.9824237646116147,256,2048,4,9.0,0.9773529251237012,0.0051011692744143775,31.14698429710983,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,8,0.8115635201077458,0.032456366940372225,-0.044307548425215774,0.8169489762236651,0.8169489762236651,0.9954545454545455,nan,-0.005066764690880494,-0.0037900670080568207,9.815794237264205e-05,0.0011785397404510314,0.0,-0.005066764690880494,-2.882489118297305,0.018278050314889934,0.08672336069030066,0.0,-2.9874905293024954,256,2304,4,10.0,0.9846194759375084,0.0051993147008800485,29.91808622892206,32.0,0.9999999999999998,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,9,0.8169489762236651,-0.044307548425215774,-0.05888079907241886,0.8485855103409151,0.8485855103409151,1.0136363636363637,nan,-0.004697988769252449,-0.00448216541739688,0.0001733474249703281,4.2475926885241034e-05,0.0,-0.004697988769252449,-2.886971283714702,0.01845139773986026,0.0867658366171859,0.0,-2.992188518071748,256,2560,4,11.0,0.9931012172645705,0.005452170933710254,27.766684148803588,32.0,0.9999999999999998,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,10,0.8485855103409151,-0.05888079907241886,-0.129986567066245,0.8353822174642423,0.8353822174642423,1.0318181818181817,nan,-0.011575134278460417,-0.00971910284917868,0.0008448253808833705,0.0010112060483983662,0.0,-0.011575134278460417,-2.8966903865638804,0.01929622312074363,0.08777704266558427,0.0,-3.0037636523502083,256,2816,4,12.0,1.004619196981505,0.005635274253533,24.81085031217092,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ce_brpc,BRPC,CE,11,0.8353822174642423,-0.129986567066245,-0.13359013173421944,0.8345037643028053,0.8345037643028053,1.05,nan,-0.008185036359612732,-0.007290123059111172,0.0008923161648383052,2.597135663254732e-06,0.0,-0.008185036359612732,-2.9039805096229916,0.02018853928558194,0.08777963980124752,0.0,-3.011948688709821,256,3072,4,13.0,1.019288405588274,0.00558923408668917,21.814901751868668,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,0,0.0,0.0,0.610091097724117,0.616330727652762,0.616330727652762,0.85,nan,-0.09305278688055452,-0.0,0.018610557376110903,0.07444222950444361,0.0,-0.09305278688055452,0.0,0.018610557376110903,0.07444222950444361,0.0,-0.09305278688055452,256,256,4,2.0,0.9140766234024272,0.02465629332413514,28.300277822094916,32.0,1.0,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,1,0.616330727652762,0.610091097724117,0.26232202204539945,0.8856372745101099,0.8856372745101099,0.8681818181818182,nan,-0.4074928740111683,-0.37986356584898306,0.003440642162499352,0.024188665999685912,0.0,-0.4074928740111683,-0.37986356584898306,0.022051199538610254,0.09863089550412953,0.0,-0.5005456608917228,256,512,4,3.0,0.9339546627338875,0.021584509198811316,25.876573869735484,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,2,0.8856372745101099,0.26232202204539945,0.00865216579642605,0.9475227512605426,0.9475227512605426,0.8863636363636364,nan,-0.7972268041942191,-0.7843533820016957,3.742998648442241e-06,0.01286967919387497,0.0,-0.7972268041942191,-1.1642169478506788,0.022054942537258697,0.11150057469800449,0.0,-1.297772465085942,256,768,4,4.0,0.9658236811790618,0.016525609633492547,20.898804550771562,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,3,0.9475227512605426,0.00865216579642605,-0.2124360303796175,0.7491254390181906,0.7491254390181906,0.9045454545454545,nan,-0.909831815604196,-0.8977993641563482,0.0022564533501724885,0.009775998097675345,0.0,-0.909831815604196,-2.062016312007027,0.024311395887431184,0.12127657279567984,0.0,-2.2076042806901377,256,1024,4,5.0,0.9782325171998014,0.011274717090786975,17.689602252760608,32.0,1.0000000000000002,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,4,0.7491254390181906,-0.2124360303796175,-0.07318951147996121,0.6941597703091745,0.6941597703091745,0.9227272727272727,nan,-0.565334677218865,-0.5611889233841968,0.0002678352295337687,0.0038779186051344666,0.0,-0.565334677218865,-2.623205235391224,0.02457923111696495,0.1251544914008143,0.0,-2.7729389579090027,256,1280,4,6.0,0.9756282683597762,0.008875442626821857,16.300324502416377,32.0,1.0,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,5,0.6941597703091745,-0.07318951147996121,0.0434928384166426,0.7312487915780308,0.7312487915780308,0.9409090909090909,nan,-0.4846753222208415,-0.48185778671568597,9.458134967680914e-05,0.002722954155478696,0.0,-0.4846753222208415,-3.10506302210691,0.02467381246664176,0.127877445556293,0.0,-3.257614280129844,256,1536,4,7.0,0.9659485891103359,0.0071006003743368865,32.0,32.0,1.0,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,6,0.7312487915780308,0.0434928384166426,0.032518013901923666,0.7710380826023756,0.7710380826023756,0.9590909090909091,nan,-0.00042856823331618885,-0.0003516078172841287,5.287106140628504e-05,2.4089354625775145e-05,0.0,-0.00042856823331618885,-3.1054146299241943,0.024726683528048046,0.12790153491091877,0.0,-3.2580428483631603,256,1792,4,8.0,0.969441782554773,0.005718234004286216,31.80924396814633,32.0,0.9999999999999999,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,7,0.7710380826023756,0.032518013901923666,-0.003786426459241876,0.8292033071217414,0.8292033071217414,0.9772727272727273,nan,-0.0007069202488384266,-0.0004426009195843792,7.168512665623486e-07,0.00026360247798748514,0.0,-0.0007069202488384266,-3.1058572308437786,0.024727400379314608,0.12816513738890625,0.0,-3.258749768611999,256,2048,4,9.0,0.9780389104975276,0.0052492953458319995,30.805207094555172,32.0,1.0,,,,,,,,,
Toy1,9,ps_brpc,BRPC,PS,8,0.8292033071217414,-0.003786426459241876,-0.10078536793195197,0.7781789823184266,0.7781789823184266,0.9954545454545455,nan,-0.008662807307845086,-0.006273163859020891,0.0005078845194589467,0.001881758929365248,0.0,-0.008662807307845086,-3.1121303947027994,0.025235284898773556,0.1300468963182715,0.0,-3.267412575919844,256,2304,4,10.0,0.986083791061907,0.005181410822640345,29.393897473795604,32.0,0.9999999999999999,,,,,,,,,
